Account Number;Date;Description;Mid;Channel;Debit Amount;Credit Amount
1.65E+12;7 03 2024;MCM InhouseTrf  KE VANDI ANDREANUS Transfer Fee;;;500,087; -   
1.65E+12;7 03 2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;528,986; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DJAYA SEHAT SUKSES Transfer Fee;;;677,792; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Manik Sekecap Bali Clearing Fee;;;1,082,074; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Rangkas Bitung Maju Bersama Clearing Fee;;;1,313,809; -   
1.65E+12;7 03 2024;MCM Outw CN  CV Usaha Rahmatan Lil Alamin Clearing Fee;;;1,331,684; -   
1.65E+12;7 03 2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;1,372,212; -   
1.65E+12;7 03 2024;MCM Outw CN  Ni Wayan Sriasih Clearing Fee;;;1,434,466; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE NI KETUT SUARNI ANTARI Transfer Fee;;;1,460,344; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE THIRD CULTURE ENTERPRISES Transfer Fee;;;1,645,637; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;1,772,630; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DENI TANOTO Transfer Fee;;;1,861,748; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DEWI MELATI Transfer Fee;;;1,893,471; -   
1.65E+12;7 03 2024;MCM Outw CN  CV Mega Baja Clearing Fee;;;2,179,396; -   
1.65E+12;7 03 2024;MCM Outw CN  Klinik Mata SMEC Depok Clearing Fee;;;2,616,401; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE YANNY TANTANRDJO Transfer Fee;;;3,204,058; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Koki Pribadi Bali Clearing Fee;;;3,226,988; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ARTAJASA PEMBAYARAN ELEKTRONIS Transfer Fee;;;3,295,186; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ISABELLA DYANUNG PARAMASTRI Transfer Fee;;;3,344,460; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DEFIN ANGREANI Transfer Fee;;;3,373,410; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE LUXURY VILLAS GILI TRAWANGAN Transfer Fee;;;3,391,157; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Bank DKI Clearing Fee;;;3,464,138; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE AMELIN HERANI Transfer Fee;;;3,508,851; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE BLUE CORNER Transfer Fee;;;3,746,538; -   
1.65E+12;7 03 2024;MCM Outw CN  Bali Nirmala Clearing Fee;;;3,859,410; -   
1.65E+12;7 03 2024;MCM Outw CN  RSIGM Sultan Agung Clearing Fee;;;4,004,056; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE LEDIYA RACHMAWATI SETIAWA Transfer Fee;;;4,041,602; -   
1.65E+12;7 03 2024;MCM Outw CN  RS Khusus Mata Smec JKT Clearing Fee;;;4,045,041; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE MAHFUDIN Transfer Fee;;;4,045,897; -   
1.65E+12;7 03 2024;MCM Outw CN  YBWSA QQ RSISA BANJARBARU Clearing Fee;;;4,212,211; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE KINFRY DJIDARSONO Transfer Fee;;;4,541,163; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HARRY NANDAR WIJAYA Transfer Fee;;;4,706,894; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE LEVY SIHOMBING Transfer Fee;;;4,764,025; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GUSTAF WIJAYA Transfer Fee;;;4,938,778; -   
1.65E+12;7 03 2024;MCM Outw CN  Ridhoka Salma Clearing Fee;;;5,445,902; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE RUDI SALAM Transfer Fee;;;5,576,176; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE LUH HERLIN Transfer Fee;;;15,568,727; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HERBALIFE INDONESIA Transfer Fee;;;16,106,190; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE MARIA PRATIWI Transfer Fee;;;18,082,883; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE JANSEN SETIAWAN Transfer Fee;;;18,799,819; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SIERRAPHINE THEODORE Transfer Fee;;;19,270,973; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE BAKTI HALIM Transfer Fee;;;19,529,523; -   
1.65E+12;7 03 2024;MCM Outw CN  Rusdi Gunawan Clearing Fee;;;28,647,618; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE MARIA PRATIWI Transfer Fee;;;29,201,804; -   
1.65E+12;7 03 2024;MCM Outw CN  Tan Le Hong Clearing Fee;;;30,011,333; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DIRRA DWI APRILIANNI Transfer Fee;;;32,197,487; -   
1.65E+12;7 03 2024;MCM Outw CN  Klinik Mata Smec Tebet Clearing Fee;;;33,946,251; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE JULIANA CHANDRA Transfer Fee;;;35,109,769; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE NI KADEK AGUSTINI Transfer Fee;;;42,673,179; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE VANDI ANDREANUS Transfer Fee;;;1,214,946; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;5,217,293; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GARUDA ADHIMATRA INDONESIA Transfer Fee;;;5,812,071; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Chiringuito Del Kabron Clearing Fee;;;6,338,817; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Mega Baja Bogor Clearing Fee;;;6,521,795; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ELEMENTUM BINGIN BALI Transfer Fee;;;6,562,312; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HARRY NANDAR WIJAYA Transfer Fee;;;6,569,271; -   
1.65E+12;7 03 2024;MCM Outw CN  CV Mega Baja Clearing Fee;;;6,893,622; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DENI TANOTO Transfer Fee;;;7,040,394; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ANIE SUSANTIE Transfer Fee;;;7,087,094; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HERBALIFE INDONESIA Transfer Fee;;;7,185,297; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ANIE SUSANTIE Transfer Fee;;;7,349,145; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Mega Sawangan Wajatama Clearing Fee;;;7,624,705; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE LIDYA GAUTAMA Transfer Fee;;;7,742,158; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE BAKTI HALIM Transfer Fee;;;7,889,590; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HARRY NANDAR WIJAYA Transfer Fee;;;7,901,428; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE AMBARA KARYA PRADANA Transfer Fee;;;8,070,075; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE OSCAR AND FRANK INDONESIA Transfer Fee;;;8,115,740; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE NOVERA PRATIWI Transfer Fee;;;8,306,086; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE REEFLEX DIVERS PENIDA Transfer Fee;;;8,321,840; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE TIGASEKAWAN INTI ABADI Transfer Fee;;;8,384,841; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE JULIANA CHANDRA Transfer Fee;;;8,456,701; -   
1.65E+12;7 03 2024;MCM Outw CN  Sunardi Chandra Clearing Fee;;;8,572,557; -   
1.65E+12;7 03 2024;MCM Outw CN  Iffah Hazrati Clearing Fee;;;8,820,180; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE RUDI SALAM Transfer Fee;;;9,068,040; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SURIYANTI Transfer Fee;;;9,201,283; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE YUDIANTO SURYOKUSUMO Transfer Fee;;;9,651,864; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ROSALINA DWI LARASSATI Transfer Fee;;;9,778,000; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ALDO VINCENSIUS PANTOUW Transfer Fee;;;9,778,000; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE EXO TRAVEL INDONESIA Transfer Fee;;;9,821,368; -   
1.65E+12;7 03 2024;MCM Outw CN  CV Mega Baja Cabang Cirebon Clearing Fee;;;10,629,848; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Purwokerto Baja Utama Clearing Fee;;;10,760,732; -   
1.65E+12;7 03 2024;MCM Outw CN  CV Mega Baja Clearing Fee;;;10,822,040; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Mega Baja Clearing Fee;;;10,823,510; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HARRY NANDAR WIJAYA Transfer Fee;;;11,026,460; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Aneka Solusi Pangan Clearing Fee;;;11,205,193; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE MARTIN ANDROS Transfer Fee;;;12,227,384; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ISWANDI Transfer Fee;;;12,618,738; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Cikampek Baja Makmur Clearing Fee;;;13,172,148; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE TIYAS SETIOWATI Transfer Fee;;;13,330,661; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;14,197,682; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DJUNG KIN Transfer Fee;;;14,263,685; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE MOHAMMAD IWAN SETIAWAN Transfer Fee;;;14,471,440; -   
1.65E+12;7 03 2024;MCM Outw CN  CV Cilegon Steel Clearing Fee;;;14,869,990; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE JULIANA CHANDRA Transfer Fee;;;15,421,675; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE RICKY PRATAMA PUTRA Transfer Fee;;;16,454,229; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DIAH INDAH LESTARI Transfer Fee;;;17,629,489; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ANITA Transfer Fee;;;17,635,813; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HILDA FEBRIYANTI Transfer Fee;;;17,760,220; -   
1.65E+12;7 03 2024;MCM Outw CN  TRIS YANTI Clearing Fee;;;18,519,523; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SUSANNA MULJADI Transfer Fee;;;18,756,426; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HILDA FEBRIYANTI Transfer Fee;;;18,776,309; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HILDA FEBRIYANTI Transfer Fee;;;19,080,357; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;19,179,600; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SUSANNA MULJADI Transfer Fee;;;19,210,807; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE CARRINE KEZIA AULIA Transfer Fee;;;19,278,960; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE BAKTI HALIM Transfer Fee;;;21,548,230; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SEAHORSE PARADISE Transfer Fee;;;22,434,643; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ISWANDI Transfer Fee;;;27,210,020; -   
1.65E+12;7 03 2024;MCM Outw CN  CV Dunia Beton Clearing Fee;;;30,884,336; -   
1.65E+12;7 03 2024;MCM Outw CN  CV Dunia Baja Clearing Fee;;;33,809,184; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DREVOO INOVATIF INDONESIA Transfer Fee;;;519,134; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE REFIT MITRA UTAMA Transfer Fee;;;3,520,080; -   
1.65E+12;7 03 2024;MCM Outw CN  PT. GRAND ARABIA HOTEL Clearing Fee;;;3,786,781; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE AGUS WAHYU NUGROHO Transfer Fee;;;3,955,600; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;4,710,764; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE WILLIAMS JOHN CHARLES Transfer Fee;;;4,907,654; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE WYNNE JAMAIKA Transfer Fee;;;5,067,367; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ALDO VINCENSIUS PANTOUW Transfer Fee;;;5,084,560; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE NEX DENTAL INDONESIA Transfer Fee;;;5,607,814; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ARTAJASA PEMBAYARAN ELEKTRONIS Transfer Fee;;;6,035,061; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HAMZAH MOHAMMED MAHMOOD ALHASANI Transfer Fee;;;6,111,250; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HARIS SUWANDA Transfer Fee;;;6,738,020; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE OSCAR AND FRANK INDONESIA Transfer Fee;;;7,023,679; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE INDRAMAWAN Transfer Fee;;;8,176,461; -   
1.65E+12;7 03 2024;MCM Outw CN  Nesya Intan Paresa Clearing Fee;;;37,421,715; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE TASLIM TUKIMIN Transfer Fee;;;40,992,381; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE KEMANTO Transfer Fee;;;45,279,082; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE YULIATI PURY GUHANNA Transfer Fee;;;47,541,664; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ANTON Transfer Fee;;;48,492,608; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Mega Baja Clearing Fee;;;48,938,012; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE NI KADEK AGUSTINI Transfer Fee;;;48,971,781; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE RICKY WIRYANTO Transfer Fee;;;68,041,521; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE TASLIM TUKIMIN Transfer Fee;;;75,775,330; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;;;;1,584,426; -   
1.65E+12;7 03 2024;;;;970,22; -   
1.65E+12;7 03 2024;;;;1,065,133; -   
1.65E+12;7 03 2024;;;;2,080,411; -   
1.65E+12;7 03 2024;;;;2,018,841; -   
1.65E+12;7 03 2024;;;;944,735; -   
1.65E+12;7 03 2024;;;;1,515,463; -   
1.65E+12;7 03 2024;;;;1,008,678; -   
1.65E+12;7 03 2024;;;;2,114,226; -   
1.65E+12;7 03 2024;;;;989,548; -   
1.65E+12;7 03 2024;;;;3,371,515; -   
1.65E+12;7 03 2024;;;;2,217,509; -   
1.65E+12;7 03 2024;;;;6,809,665; -   
1.65E+12;7 03 2024;;;;5,558,740; -   
1.65E+12;7 03 2024;;;;5,909,226; -   
1.65E+12;7 03 2024;;;;3,388,657; -   
1.65E+12;7 03 2024;;;;2,644,282; -   
1.65E+12;7 03 2024;;;;3,296,790; -   
1.65E+12;7 03 2024;;;;8,200,577; -   
1.65E+12;7 03 2024;;;;2,671,767; -   
1.65E+12;7 03 2024;;;;27,783,567; -   
1.65E+12;7 03 2024;MCM InhouseTrf  DARI KREDIVO FINANCE INDONESIA Transfer Fee         1;;Kredivo; -   ;505,441.90
1.65E+12;7 03 2024;MCM InhouseTrf  DARI KREDIVO FINANCE INDONESIA Transfer Fee         1;;Kredivo; -   ;4,018,082
1.65E+12;7 03 2024;MCM InhouseTrf  DARI KREDIVO FINANCE INDONESIA Transfer Fee         1;;Kredivo; -   ;93,387,566.66
1.65E+12;7 03 2024;MCM InhouseTrf  DARI VISIONET INTERNASIONAL Transfer Fee;;OVO; -   ;2,503,469
1.65E+12;7 03 2024;MCM InhouseTrf  DARI RUDI HARTONO refund;;; -   ;8,662,709
1.65E+12;7 03 2024;;;;317,514; -   
1.65E+12;7 03 2024;;;;290,723; -   
1.65E+12;7 03 2024;;;;402,845; -   
1.65E+12;7 03 2024;;;;302,63; -   
1.65E+12;7 03 2024;;;;107,658; -   
1.65E+12;7 03 2024;;;;308,584; -   
1.65E+12;7 03 2024;;;;196,462; -   
1.65E+12;7 03 2024;;;;203,159; -   
1.65E+12;7 03 2024;;;;261,949; -   
1.65E+12;7 03 2024;;;;223,252; -   
1.65E+12;7 03 2024;;;;723,336; -   
1.65E+12;7 03 2024;;;;1,569,112; -   
1.65E+12;7 03 2024;;;;4,792,719; -   
1.65E+12;7 03 2024;;;;1,547,879; -   
1.65E+12;7 03 2024;;;;982,308; -   
1.65E+12;7 03 2024;;;;2,228,549; -   
1.65E+12;7 03 2024;;;;577,478; -   
1.65E+12;7 03 2024;;;;765,009; -   
1.65E+12;7 03 2024;;;;654,872; -   
1.65E+12;7 03 2024;;;;5,920,566; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SUKSES INTI PANGAN Transfer Fee;;;13,891; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE MUHAIMIN Transfer Fee;;;16,868; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE BRAMANTORO Transfer Fee;;;19,845; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DWI NUR MASFUFAH Transfer Fee;;;19,845; -   
1.65E+12;7 03 2024;MCM Outw CN  Caca Irayanti Clearing Fee;;;21,906; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE MARVIN RUBEN Transfer Fee;;;26,826; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE JIMMY YUDIANTO Transfer Fee;;;30,759; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE MOHAMMAD IWAN SETIAWAN Transfer Fee;;;41,674; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;41,674; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE UUN SUNI Transfer Fee;;;44,155; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;48; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ARLINA ULFA NADHIFA Transfer Fee;;;49,611; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ARIS EKO SAPUTRO Transfer Fee;;;52,093; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;54,573; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ABDUL LATIF Transfer Fee;;;54,573; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;74,417; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SURIATAMA MAHKOTA KENCANA Transfer Fee;;;74,417; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;89,301; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DAVID HERMANTO Transfer Fee;;;91,285; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE RATIMAN Transfer Fee;;;92,277; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE CIBUBUR WAHANA ASRI Transfer Fee;;;99,223; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;123,01; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HASKA ANUGERAH PRATAMA Transfer Fee;;;125,814; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;136,432; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;138,446; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE PANDU ERRO SAPUTRO Transfer Fee;;;147,842; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE PANDU ERRO SAPUTRO Transfer Fee;;;150,819; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;157,269; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Hartex Global Industrial Clearing Fee;;;159,032; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;166,1; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;174,632; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;176,121; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;188,029; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE I WAYAN NIVO MURI PUTRA Transfer Fee;;;193,485; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;196,297; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE WAHANA SEMESTA ILMU Transfer Fee;;;197,454; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;255,5; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE PANDU ERRO SAPUTRO Transfer Fee;;;291,716; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;314,645; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;343,808; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;359,981; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;367,3; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;379,529; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE PUTRI KUMALA SARI BATU BARA Transfer Fee;;;396,892; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;402,746; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE WAHANA SEMESTA ILMU Transfer Fee;;;405,822; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;455,136; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DZURIYATUN THOYYIBAH Transfer Fee;;;569,54; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;687,615; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SALMA EGA SUWANDY Transfer Fee;;;794,776; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;891,7; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;942,222; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;982,308; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE REFIT MITRA UTAMA Transfer Fee;;;1,013,067; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;1,082,860; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;1,222,260; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;1,222,725; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;1,266,085; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE RICKY WIRIANTO Transfer Fee;;;1,305,775; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;1,776,885; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;2,143,453; -   
1.65E+12;7 03 2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;2,905,401; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
