Account Number;Date;Description;Mid;Channel;  Debit Amount  ;  Credit Amount  
1.65E+12;07/03/2024;MCM InhouseTrf  KE NAVIN RAJ Transfer Fee;;;Rp8.786.376,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Tri Ambarwati Boedi Rahayu Clearing Fee;;;Rp11.637.049,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Kirill Popov Clearing Fee;;;Rp12.725.831,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE RIYANTI Transfer Fee;;;Rp13.542.792,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ARTAJASA PEMBAYARAN ELEKTRONIS Transfer Fee;;;Rp17.707.958,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE BAKTI HALIM Transfer Fee;;;Rp18.092.264,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;;;;Rp245.829,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;Rp393.710,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;Rp450.257,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ALFI SHARFI Transfer Fee;;;Rp488.900,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE VANDI ANDREANUS Transfer Fee;;;Rp500.087,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;Rp528.986,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE DJAYA SEHAT SUKSES Transfer Fee;;;Rp677.792,00; -   
1.65E+12;07/03/2024;MCM Outw CN  PT Manik Sekecap Bali Clearing Fee;;;Rp1.082.074,00; -   
1.65E+12;07/03/2024;MCM Outw CN  PT Rangkas Bitung Maju Bersama Clearing Fee;;;Rp1.313.809,00; -   
1.65E+12;07/03/2024;MCM Outw CN  CV Usaha Rahmatan Lil Alamin Clearing Fee;;;Rp1.331.684,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;Rp1.372.212,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Ni Wayan Sriasih Clearing Fee;;;Rp1.434.466,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE NI KETUT SUARNI ANTARI Transfer Fee;;;Rp1.460.344,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE THIRD CULTURE ENTERPRISES Transfer Fee;;;Rp1.645.637,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;Rp1.772.630,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE DENI TANOTO Transfer Fee;;;Rp1.861.748,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE DEWI MELATI Transfer Fee;;;Rp1.893.471,00; -   
1.65E+12;07/03/2024;MCM Outw CN  CV Mega Baja Clearing Fee;;;Rp2.179.396,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Klinik Mata SMEC Depok Clearing Fee;;;Rp2.616.401,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE YANNY TANTANRDJO Transfer Fee;;;Rp3.204.058,00; -   
1.65E+12;07/03/2024;MCM Outw CN  PT Koki Pribadi Bali Clearing Fee;;;Rp3.226.988,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ARTAJASA PEMBAYARAN ELEKTRONIS Transfer Fee;;;Rp3.295.186,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ISABELLA DYANUNG PARAMASTRI Transfer Fee;;;Rp3.344.460,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE DEFIN ANGREANI Transfer Fee;;;Rp3.373.410,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE LUXURY VILLAS GILI TRAWANGAN Transfer Fee;;;Rp3.391.157,00; -   
1.65E+12;07/03/2024;MCM Outw CN  PT Bank DKI Clearing Fee;;;Rp3.464.138,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE AMELIN HERANI Transfer Fee;;;Rp3.508.851,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE BLUE CORNER Transfer Fee;;;Rp3.746.538,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Bali Nirmala Clearing Fee;;;Rp3.859.410,00; -   
1.65E+12;07/03/2024;MCM Outw CN  RSIGM Sultan Agung Clearing Fee;;;Rp4.004.056,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE LEDIYA RACHMAWATI SETIAWA Transfer Fee;;;Rp4.041.602,00; -   
1.65E+12;07/03/2024;MCM Outw CN  RS Khusus Mata Smec JKT Clearing Fee;;;Rp4.045.041,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE MAHFUDIN Transfer Fee;;;Rp4.045.897,00; -   
1.65E+12;07/03/2024;MCM Outw CN  YBWSA QQ RSISA BANJARBARU Clearing Fee;;;Rp4.212.211,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE KINFRY DJIDARSONO Transfer Fee;;;Rp4.541.163,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE HARRY NANDAR WIJAYA Transfer Fee;;;Rp4.706.894,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE LEVY SIHOMBING Transfer Fee;;;Rp4.764.025,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE GUSTAF WIJAYA Transfer Fee;;;Rp4.938.778,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Ridhoka Salma Clearing Fee;;;Rp5.445.902,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE RUDI SALAM Transfer Fee;;;Rp5.576.176,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE LUH HERLIN Transfer Fee;;;Rp15.568.727,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE HERBALIFE INDONESIA Transfer Fee;;;Rp16.106.190,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE MARIA PRATIWI Transfer Fee;;;Rp18.082.883,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE JANSEN SETIAWAN Transfer Fee;;;Rp18.799.819,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE SIERRAPHINE THEODORE Transfer Fee;;;Rp19.270.973,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE BAKTI HALIM Transfer Fee;;;Rp19.529.523,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Rusdi Gunawan Clearing Fee;;;Rp28.647.618,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE MARIA PRATIWI Transfer Fee;;;Rp29.201.804,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Tan Le Hong Clearing Fee;;;Rp30.011.333,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE DIRRA DWI APRILIANNI Transfer Fee;;;Rp32.197.487,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Klinik Mata Smec Tebet Clearing Fee;;;Rp33.946.251,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE JULIANA CHANDRA Transfer Fee;;;Rp35.109.769,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE NI KADEK AGUSTINI Transfer Fee;;;Rp42.673.179,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE VANDI ANDREANUS Transfer Fee;;;Rp1.214.946,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;Rp5.217.293,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE GARUDA ADHIMATRA INDONESIA Transfer Fee;;;Rp5.812.071,00; -   
1.65E+12;07/03/2024;MCM Outw CN  PT Chiringuito Del Kabron Clearing Fee;;;Rp6.338.817,00; -   
1.65E+12;07/03/2024;MCM Outw CN  PT Mega Baja Bogor Clearing Fee;;;Rp6.521.795,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ELEMENTUM BINGIN BALI Transfer Fee;;;Rp6.562.312,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE HARRY NANDAR WIJAYA Transfer Fee;;;Rp6.569.271,00; -   
1.65E+12;07/03/2024;MCM Outw CN  CV Mega Baja Clearing Fee;;;Rp6.893.622,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE DENI TANOTO Transfer Fee;;;Rp7.040.394,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ANIE SUSANTIE Transfer Fee;;;Rp7.087.094,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE HERBALIFE INDONESIA Transfer Fee;;;Rp7.185.297,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ANIE SUSANTIE Transfer Fee;;;Rp7.349.145,00; -   
1.65E+12;07/03/2024;MCM Outw CN  PT Mega Sawangan Wajatama Clearing Fee;;;Rp7.624.705,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE LIDYA GAUTAMA Transfer Fee;;;Rp7.742.158,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE BAKTI HALIM Transfer Fee;;;Rp7.889.590,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE HARRY NANDAR WIJAYA Transfer Fee;;;Rp7.901.428,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE AMBARA KARYA PRADANA Transfer Fee;;;Rp8.070.075,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE OSCAR AND FRANK INDONESIA Transfer Fee;;;Rp8.115.740,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE NOVERA PRATIWI Transfer Fee;;;Rp8.306.086,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE REEFLEX DIVERS PENIDA Transfer Fee;;;Rp8.321.840,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE TIGASEKAWAN INTI ABADI Transfer Fee;;;Rp8.384.841,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE JULIANA CHANDRA Transfer Fee;;;Rp8.456.701,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Sunardi Chandra Clearing Fee;;;Rp8.572.557,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Iffah Hazrati Clearing Fee;;;Rp8.820.180,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE RUDI SALAM Transfer Fee;;;Rp9.068.040,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE SURIYANTI Transfer Fee;;;Rp9.201.283,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE YUDIANTO SURYOKUSUMO Transfer Fee;;;Rp9.651.864,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ROSALINA DWI LARASSATI Transfer Fee;;;Rp9.778.000,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ALDO VINCENSIUS PANTOUW Transfer Fee;;;Rp9.778.000,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE EXO TRAVEL INDONESIA Transfer Fee;;;Rp9.821.368,00; -   
1.65E+12;07/03/2024;MCM Outw CN  CV Mega Baja Cabang Cirebon Clearing Fee;;;Rp10.629.848,00; -   
1.65E+12;07/03/2024;MCM Outw CN  PT Purwokerto Baja Utama Clearing Fee;;;Rp10.760.732,00; -   
1.65E+12;07/03/2024;MCM Outw CN  CV Mega Baja Clearing Fee;;;Rp10.822.040,00; -   
1.65E+12;07/03/2024;MCM Outw CN  PT Mega Baja Clearing Fee;;;Rp10.823.510,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE HARRY NANDAR WIJAYA Transfer Fee;;;Rp11.026.460,00; -   
1.65E+12;07/03/2024;MCM Outw CN  PT Aneka Solusi Pangan Clearing Fee;;;Rp11.205.193,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE MARTIN ANDROS Transfer Fee;;;Rp12.227.384,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ISWANDI Transfer Fee;;;Rp12.618.738,00; -   
1.65E+12;07/03/2024;MCM Outw CN  PT Cikampek Baja Makmur Clearing Fee;;;Rp13.172.148,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE TIYAS SETIOWATI Transfer Fee;;;Rp13.330.661,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;Rp14.197.682,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE DJUNG KIN Transfer Fee;;;Rp14.263.685,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE MOHAMMAD IWAN SETIAWAN Transfer Fee;;;Rp14.471.440,00; -   
1.65E+12;07/03/2024;MCM Outw CN  CV Cilegon Steel Clearing Fee;;;Rp14.869.990,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE JULIANA CHANDRA Transfer Fee;;;Rp15.421.675,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE RICKY PRATAMA PUTRA Transfer Fee;;;Rp16.454.229,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE DIAH INDAH LESTARI Transfer Fee;;;Rp17.629.489,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ANITA Transfer Fee;;;Rp17.635.813,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE HILDA FEBRIYANTI Transfer Fee;;;Rp17.760.220,00; -   
1.65E+12;07/03/2024;MCM Outw CN  TRIS YANTI Clearing Fee;;;Rp18.519.523,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE SUSANNA MULJADI Transfer Fee;;;Rp18.756.426,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE HILDA FEBRIYANTI Transfer Fee;;;Rp18.776.309,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE HILDA FEBRIYANTI Transfer Fee;;;Rp19.080.357,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;Rp19.179.600,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE SUSANNA MULJADI Transfer Fee;;;Rp19.210.807,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE CARRINE KEZIA AULIA Transfer Fee;;;Rp19.278.960,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE BAKTI HALIM Transfer Fee;;;Rp21.548.230,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE SEAHORSE PARADISE Transfer Fee;;;Rp22.434.643,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ISWANDI Transfer Fee;;;Rp27.210.020,00; -   
1.65E+12;07/03/2024;MCM Outw CN  CV Dunia Beton Clearing Fee;;;Rp30.884.336,00; -   
1.65E+12;07/03/2024;MCM Outw CN  CV Dunia Baja Clearing Fee;;;Rp33.809.184,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE DREVOO INOVATIF INDONESIA Transfer Fee;;;Rp519.134,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE REFIT MITRA UTAMA Transfer Fee;;;Rp3.520.080,00; -   
1.65E+12;07/03/2024;MCM Outw CN  PT. GRAND ARABIA HOTEL Clearing Fee;;;Rp3.786.781,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE AGUS WAHYU NUGROHO Transfer Fee;;;Rp3.955.600,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;Rp4.710.764,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE WILLIAMS JOHN CHARLES Transfer Fee;;;Rp4.907.654,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE WYNNE JAMAIKA Transfer Fee;;;Rp5.067.367,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ALDO VINCENSIUS PANTOUW Transfer Fee;;;Rp5.084.560,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE NEX DENTAL INDONESIA Transfer Fee;;;Rp5.607.814,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ARTAJASA PEMBAYARAN ELEKTRONIS Transfer Fee;;;Rp6.035.061,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE HAMZAH MOHAMMED MAHMOOD ALHASANI Transfer Fee;;;Rp6.111.250,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE HARIS SUWANDA Transfer Fee;;;Rp6.738.020,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE OSCAR AND FRANK INDONESIA Transfer Fee;;;Rp7.023.679,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE INDRAMAWAN Transfer Fee;;;Rp8.176.461,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Nesya Intan Paresa Clearing Fee;;;Rp37.421.715,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE TASLIM TUKIMIN Transfer Fee;;;Rp40.992.381,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE KEMANTO Transfer Fee;;;Rp45.279.082,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE YULIATI PURY GUHANNA Transfer Fee;;;Rp47.541.664,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ANTON Transfer Fee;;;Rp48.492.608,00; -   
1.65E+12;07/03/2024;MCM Outw CN  PT Mega Baja Clearing Fee;;;Rp48.938.012,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE NI KADEK AGUSTINI Transfer Fee;;;Rp48.971.781,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE RICKY WIRYANTO Transfer Fee;;;Rp68.041.521,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE TASLIM TUKIMIN Transfer Fee;;;Rp75.775.330,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;Clearing Fee;;;Rp1.450,00; -   
1.65E+12;07/03/2024;;;;Rp1.584.426,00; -   
1.65E+12;07/03/2024;;;;Rp970.220,00; -   
1.65E+12;07/03/2024;;;;Rp1.065.133,00; -   
1.65E+12;07/03/2024;;;;Rp2.080.411,00; -   
1.65E+12;07/03/2024;;;;Rp2.018.841,00; -   
1.65E+12;07/03/2024;;;;Rp944.735,00; -   
1.65E+12;07/03/2024;;;;Rp1.515.463,00; -   
1.65E+12;07/03/2024;;;;Rp1.008.678,00; -   
1.65E+12;07/03/2024;;;;Rp2.114.226,00; -   
1.65E+12;07/03/2024;;;;Rp989.548,00; -   
1.65E+12;07/03/2024;;;;Rp3.371.515,00; -   
1.65E+12;07/03/2024;;;;Rp2.217.509,00; -   
1.65E+12;07/03/2024;;;;Rp6.809.665,00; -   
1.65E+12;07/03/2024;;;;Rp5.558.740,00; -   
1.65E+12;07/03/2024;;;;Rp5.909.226,00; -   
1.65E+12;07/03/2024;;;;Rp3.388.657,00; -   
1.65E+12;07/03/2024;;;;Rp2.644.282,00; -   
1.65E+12;07/03/2024;;;;Rp3.296.790,00; -   
1.65E+12;07/03/2024;;;;Rp8.200.577,00; -   
1.65E+12;07/03/2024;;;;Rp2.671.767,00; -   
1.65E+12;07/03/2024;;;;Rp27.783.567,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  DARI KREDIVO FINANCE INDONESIA Transfer Fee         1;;Kredivo; -   ;505441.90
1.65E+12;07/03/2024;MCM InhouseTrf  DARI KREDIVO FINANCE INDONESIA Transfer Fee         1;;Kredivo; -   ;Rp4.018.082,00
1.65E+12;07/03/2024;MCM InhouseTrf  DARI KREDIVO FINANCE INDONESIA Transfer Fee         1;;Kredivo; -   ;93387566.66
1.65E+12;07/03/2024;MCM InhouseTrf  DARI VISIONET INTERNASIONAL Transfer Fee;;OVO; -   ;Rp2.503.469,00
1.65E+12;07/03/2024;MCM InhouseTrf  DARI RUDI HARTONO refund;;; -   ;Rp8.662.709,00
1.65E+12;07/03/2024;;;;Rp317.514,00; -   
1.65E+12;07/03/2024;;;;Rp290.723,00; -   
1.65E+12;07/03/2024;;;;Rp402.845,00; -   
1.65E+12;07/03/2024;;;;Rp302.630,00; -   
1.65E+12;07/03/2024;;;;Rp107.658,00; -   
1.65E+12;07/03/2024;;;;Rp308.584,00; -   
1.65E+12;07/03/2024;;;;Rp196.462,00; -   
1.65E+12;07/03/2024;;;;Rp203.159,00; -   
1.65E+12;07/03/2024;;;;Rp261.949,00; -   
1.65E+12;07/03/2024;;;;Rp223.252,00; -   
1.65E+12;07/03/2024;;;;Rp723.336,00; -   
1.65E+12;07/03/2024;;;;Rp1.569.112,00; -   
1.65E+12;07/03/2024;;;;Rp4.792.719,00; -   
1.65E+12;07/03/2024;;;;Rp1.547.879,00; -   
1.65E+12;07/03/2024;;;;Rp982.308,00; -   
1.65E+12;07/03/2024;;;;Rp2.228.549,00; -   
1.65E+12;07/03/2024;;;;Rp577.478,00; -   
1.65E+12;07/03/2024;;;;Rp765.009,00; -   
1.65E+12;07/03/2024;;;;Rp654.872,00; -   
1.65E+12;07/03/2024;;;;Rp5.920.566,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE SUKSES INTI PANGAN Transfer Fee;;;Rp13.891,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE MUHAIMIN Transfer Fee;;;Rp16.868,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE BRAMANTORO Transfer Fee;;;Rp19.845,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE DWI NUR MASFUFAH Transfer Fee;;;Rp19.845,00; -   
1.65E+12;07/03/2024;MCM Outw CN  Caca Irayanti Clearing Fee;;;Rp21.906,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE MARVIN RUBEN Transfer Fee;;;Rp26.826,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE JIMMY YUDIANTO Transfer Fee;;;Rp30.759,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE MOHAMMAD IWAN SETIAWAN Transfer Fee;;;Rp41.674,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;Rp41.674,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE UUN SUNI Transfer Fee;;;Rp44.155,00; -   
1.65E+12;07/03/2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;Rp48.000,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ARLINA ULFA NADHIFA Transfer Fee;;;Rp49.611,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ARIS EKO SAPUTRO Transfer Fee;;;Rp52.093,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;Rp54.573,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE ABDUL LATIF Transfer Fee;;;Rp54.573,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;Rp74.417,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE SURIATAMA MAHKOTA KENCANA Transfer Fee;;;Rp74.417,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;Rp89.301,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE DAVID HERMANTO Transfer Fee;;;Rp91.285,00; -   
1.65E+12;07/03/2024;MCM InhouseTrf  KE RATIMAN Transfer Fee;;;Rp92.277,00; -   
